,v_index,user_token,prolific_id,topic,post_belief,post_CI_lower,post_CI_upper,var,true_correlation,vis_condition,pre_belief,pre_CI_lower,pre_CI_upper,belief_difference,abs_belief_difference,pre_uncertainty,post_uncertainty,uncertainty_difference,abs_uncertainty_difference,pre_belief_distance,abs_pre_belief_distance,abs_belief_diff_to_belief_dist_portion,pre_attitude,post_attitude,pre_attitude_adjusted,pre_attitude_strength,post_attitude_adjusted,post_attitude_strength,pre_attitude_uncertainty,post_attitude_uncertainty
24,0,69324df5-f807-47fe-8dd0-8a7db9b76270,604227d56f34b50536d0df92,covid,-0.23164413067035494,-0.4570724691645254,-0.006215792176184509,Vaccination Rate_I.C.U. Capacity Ratio,-0.14088739241996803,uncertainty,0.8633968177587912,0.7714911954854149,0.9553024400321672,-1.0950409484291461,1.0950409484291461,0.18381124454675235,0.45085667698834087,0.2670454324415885,0.2670454324415885,-1.0042842101787592,1.0042842101787592,1.0903695759930672,8.964026237435396,8.964026237435396,3.9640262374353963,3.9640262374353963,3.9640262374353963,3.9640262374353963,7.914226913149978,7.89430718343581
25,1,69324df5-f807-47fe-8dd0-8a7db9b76270,604227d56f34b50536d0df92,covid,-0.5860985473821363,-0.6986415918963989,-0.4735555028678738,Vaccination Rate_Death Rate,-0.6878742706913137,uncertainty,-0.48106767817008006,-0.7004226260855959,-0.2617127302545643,-0.10503086921205623,0.10503086921205623,0.4387098958310316,0.22508608902852506,-0.21362380680250653,0.21362380680250653,-0.20680659252123362,0.20680659252123362,0.5078700245074262,8.964026237435396,8.964026237435396,3.9640262374353963,3.9640262374353963,3.9640262374353963,3.9640262374353963,7.914226913149978,7.89430718343581
26,2,69324df5-f807-47fe-8dd0-8a7db9b76270,604227d56f34b50536d0df92,covid,-0.5805379895918823,-0.8065516022116812,-0.3545243769720836,Vaccination Rate_Case Density,-0.3374274685288227,uncertainty,0.23082420839623152,-0.07890877633113069,0.5405571931235937,-0.8113621979881138,0.8113621979881138,0.6194659694547244,0.4520272252395976,-0.16743874421512683,0.16743874421512683,-0.5682516769250543,0.5682516769250543,1.4278219157725829,8.964026237435396,8.964026237435396,3.9640262374353963,3.9640262374353963,3.9640262374353963,3.9640262374353963,7.914226913149978,7.89430718343581
27,3,69324df5-f807-47fe-8dd0-8a7db9b76270,604227d56f34b50536d0df92,covid,0.12485639415946559,-0.043175100510790765,0.29288788882972216,Vaccination Rate_Adverse Vaccination Events,0.1417841912829881,uncertainty,0.4824645029056083,0.27808748261474925,0.6868415231964673,-0.3576081087461427,0.3576081087461427,0.40875404058171805,0.33606298934051293,-0.07269105124120512,0.07269105124120512,-0.34068031162262014,0.34068031162262014,1.0496882166242523,8.964026237435396,8.964026237435396,3.9640262374353963,3.9640262374353963,3.9640262374353963,3.9640262374353963,7.914226913149978,7.89430718343581
28,4,69324df5-f807-47fe-8dd0-8a7db9b76270,604227d56f34b50536d0df92,covid,0.3638812872702377,0.09862432319248104,0.6291382513479946,Vaccination Rate_Infection Rate,0.591449722526608,uncertainty,-0.4245893589448447,-0.6419790463908943,-0.2071996714987953,0.7884706462150823,0.7884706462150823,0.434779374892099,0.5305139281555136,0.09573455326341457,0.09573455326341457,1.0160390814714526,1.0160390814714526,0.7760239350962759,8.964026237435396,8.964026237435396,3.9640262374353963,3.9640262374353963,3.9640262374353963,3.9640262374353963,7.914226913149978,7.89430718343581
29,5,69324df5-f807-47fe-8dd0-8a7db9b76270,604227d56f34b50536d0df92,covid,-0.44721030747709273,-0.6916933052802092,-0.20272730967397617,Vaccination Rate_Test Positivity Ratio,-0.5433646493245265,uncertainty,0.008899524670676229,-0.09337758463320056,0.1111766339745528,-0.45610983214776896,0.45610983214776896,0.20455421860775336,0.48896599560623305,0.2844117769984797,0.2844117769984797,-0.5522641739952028,0.5522641739952028,0.8258906762829974,8.964026237435396,8.964026237435396,3.9640262374353963,3.9640262374353963,3.9640262374353963,3.9640262374353963,7.914226913149978,7.89430718343581
30,0,69324df5-f807-47fe-8dd0-8a7db9b76270,604227d56f34b50536d0df92,union,0.0026667766223107403,-0.26000420959441467,0.2653377628390361,Union Membership Rate_Income Inequality,-0.016484731717088332,uncertainty,0.02924520850705803,-0.27147505951542117,0.3299654765295372,-0.02657843188474729,0.02657843188474729,0.6014405360449584,0.5253419724334507,-0.07609856361150769,0.07609856361150769,-0.045729940224146365,0.045729940224146365,0.5812041685266258,7.400327454873252,5.009959889173159,2.400327454873252,2.400327454873252,0.009959889173159375,0.009959889173159375,1.8126954039892365,2.1314110794159156
31,1,69324df5-f807-47fe-8dd0-8a7db9b76270,604227d56f34b50536d0df92,union,-0.40797515141704327,-0.6823576310488884,-0.13359267178519824,Union Membership Rate_Poverty Rate,-0.41563684814981544,uncertainty,0.023750499888303356,-0.1767404921832329,0.22424149195983945,-0.4317256513053466,0.4317256513053466,0.40098198414307235,0.5487649592636901,0.14778297512061772,0.14778297512061772,-0.4393873480381188,0.4393873480381188,0.9825627734458401,7.400327454873252,5.009959889173159,2.400327454873252,2.400327454873252,0.009959889173159375,0.009959889173159375,1.8126954039892365,2.1314110794159156
32,2,69324df5-f807-47fe-8dd0-8a7db9b76270,604227d56f34b50536d0df92,union,-0.2145038429923416,-0.40545662350601924,-0.023551062478663953,Union Membership Rate_State GDP Growth,-0.11335384096950464,uncertainty,-0.2786596721702596,-0.44967489156094853,-0.10764445277957074,0.06415582917791801,0.06415582917791801,0.3420304387813778,0.3819055610273553,0.0398751222459775,0.0398751222459775,0.16530583120075498,0.16530583120075498,0.3881038479520074,7.400327454873252,5.009959889173159,2.400327454873252,2.400327454873252,0.009959889173159375,0.009959889173159375,1.8126954039892365,2.1314110794159156
33,3,69324df5-f807-47fe-8dd0-8a7db9b76270,604227d56f34b50536d0df92,union,0.36107222840631126,0.12280068076778328,0.5993437760448392,Union Membership Rate_Median Income,0.46095331947312945,uncertainty,-0.459235277865091,-0.7247486400594845,-0.19372191567069752,0.8203075062714023,0.8203075062714023,0.531026724388787,0.47654309527705596,-0.05448362911173099,0.05448362911173099,0.9201885973382204,0.9201885973382204,0.8914558479036376,7.400327454873252,5.009959889173159,2.400327454873252,2.400327454873252,0.009959889173159375,0.009959889173159375,1.8126954039892365,2.1314110794159156
34,4,69324df5-f807-47fe-8dd0-8a7db9b76270,604227d56f34b50536d0df92,union,-0.48097567665394214,-0.73814134002124,-0.2238100132866443,Union Membership Rate_Proportion Uninsured,-0.5150618593314918,uncertainty,-0.33344963613145945,-0.5424205555798287,-0.12447871668309013,-0.1475260405224827,0.1475260405224827,0.4179418388967386,0.5143313267345957,0.09638948783785711,0.09638948783785711,-0.1816122232000324,0.1816122232000324,0.8123133890607886,7.400327454873252,5.009959889173159,2.400327454873252,2.400327454873252,0.009959889173159375,0.009959889173159375,1.8126954039892365,2.1314110794159156
35,5,69324df5-f807-47fe-8dd0-8a7db9b76270,604227d56f34b50536d0df92,union,0.15670870234358802,-0.03355812818892151,0.34697553287609795,Union Membership Rate_Unemployment Rate,0.12582149383798696,uncertainty,-0.2964514792895696,-0.45834631188846653,-0.1345566466906727,0.45316018163315763,0.45316018163315763,0.32378966519779384,0.38053366106501946,0.056743995867225616,0.056743995867225616,0.4222729731275566,0.4222729731275566,1.0731451228735658,7.400327454873252,5.009959889173159,2.400327454873252,2.400327454873252,0.009959889173159375,0.009959889173159375,1.8126954039892365,2.1314110794159156
36,0,9657d2f0-6797-4738-bd16-9413e216ea69,61523ad1ae3acee5b3f7287b,union,0.3727895755451718,0.17816850192564604,0.5674106491646973,Union Membership Rate_Median Income,0.46095331947312945,uncertainty,0.16803058369600188,0.105160675327993,0.23090049206401053,0.2047589918491699,0.2047589918491699,0.12573981673601753,0.38924214723905126,0.26350233050303373,0.26350233050303373,0.2929227357771276,0.2929227357771276,0.6990204816500222,8.781988847668904,8.644314730402948,3.781988847668904,3.781988847668904,3.6443147304029484,3.6443147304029484,7.150307603742762,0.5992873339812128
37,1,9657d2f0-6797-4738-bd16-9413e216ea69,61523ad1ae3acee5b3f7287b,union,-0.025182069420581377,-0.2301234028177644,0.1797592639766019,Union Membership Rate_Income Inequality,-0.016484731717088332,uncertainty,0.4743198934958792,0.1485860967383943,0.8000536902533641,-0.4995019629164606,0.4995019629164606,0.6514675935149699,0.4098826667943663,-0.24158492672060355,0.24158492672060355,-0.4908046252129675,0.4908046252129675,1.0177205699716443,8.781988847668904,8.644314730402948,3.781988847668904,3.781988847668904,3.6443147304029484,3.6443147304029484,7.150307603742762,0.5992873339812128
38,2,9657d2f0-6797-4738-bd16-9413e216ea69,61523ad1ae3acee5b3f7287b,union,0.06465096240911383,-0.15427553344778322,0.28357745826601066,Union Membership Rate_Unemployment Rate,0.12582149383798696,uncertainty,-0.2521283726998705,-0.5718802665945815,0.06762352119484039,0.3167793351089843,0.3167793351089843,0.6395037877894219,0.4378529917137939,-0.20165079607562797,0.20165079607562797,0.37794986653785745,0.37794986653785745,0.8381517316325181,8.781988847668904,8.644314730402948,3.781988847668904,3.781988847668904,3.6443147304029484,3.6443147304029484,7.150307603742762,0.5992873339812128
39,3,9657d2f0-6797-4738-bd16-9413e216ea69,61523ad1ae3acee5b3f7287b,union,-0.4230998024828225,-0.7040330529891383,-0.14216655197650668,Union Membership Rate_Proportion Uninsured,-0.5150618593314918,uncertainty,-0.5290790446800071,-0.9989257931629203,-0.05923229619709375,0.10597924219718463,0.10597924219718463,0.9396934969658266,0.5618665010126316,-0.377826995953195,0.377826995953195,0.01401718534851526,0.01401718534851526,7.560664966765975,8.781988847668904,8.644314730402948,3.781988847668904,3.781988847668904,3.6443147304029484,3.6443147304029484,7.150307603742762,0.5992873339812128
40,4,9657d2f0-6797-4738-bd16-9413e216ea69,61523ad1ae3acee5b3f7287b,union,-0.3695302889607261,-0.5998626242353724,-0.13919795368607973,Union Membership Rate_Poverty Rate,-0.41563684814981544,uncertainty,-0.206011857152689,-0.4827111875345178,0.07068747322913982,-0.1635184318080371,0.1635184318080371,0.5533986607636576,0.46066467054929267,-0.09273399021436496,0.09273399021436496,-0.20962499099712645,0.20962499099712645,0.7800521828538975,8.781988847668904,8.644314730402948,3.781988847668904,3.781988847668904,3.6443147304029484,3.6443147304029484,7.150307603742762,0.5992873339812128
41,5,9657d2f0-6797-4738-bd16-9413e216ea69,61523ad1ae3acee5b3f7287b,union,-0.15481584232394474,-0.40496593963630034,0.09533425498841086,Union Membership Rate_State GDP Growth,-0.11335384096950464,uncertainty,-0.0017478205841344185,-0.2776634452598828,0.274167804091614,-0.15306802173981032,0.15306802173981032,0.5518312493514967,0.5003001946247112,-0.05153105472678554,0.05153105472678554,-0.11160602038537022,0.11160602038537022,1.3715032684730968,8.781988847668904,8.644314730402948,3.781988847668904,3.781988847668904,3.6443147304029484,3.6443147304029484,7.150307603742762,0.5992873339812128
42,0,9657d2f0-6797-4738-bd16-9413e216ea69,61523ad1ae3acee5b3f7287b,covid,-0.3152917791515106,-0.448016817686344,-0.18256674061667688,Vaccination Rate_Case Density,-0.3374274685288227,uncertainty,-0.23676213746635422,-0.3737042465325468,-0.09982002840016202,-0.07852964168515636,0.07852964168515636,0.2738842181323848,0.2654500770696671,-0.00843414106271767,0.00843414106271767,-0.1006653310624685,0.1006653310624685,0.7801061284587074,8.984450784824718,8.976352307338486,3.984450784824718,3.984450784824718,3.9763523073384857,3.9763523073384857,7.887269054989927,7.9034660099623935
43,1,9657d2f0-6797-4738-bd16-9413e216ea69,61523ad1ae3acee5b3f7287b,covid,-0.6865903561332485,-0.7930810657861929,-0.5800996464803039,Vaccination Rate_Death Rate,-0.6878742706913137,uncertainty,-0.9312535011980019,-1.0,-0.7508224147521763,0.2446631450647534,0.2446631450647534,0.24917758524782374,0.21298141930588899,-0.036196165941934755,0.036196165941934755,0.2433792305066882,0.2433792305066882,1.0052753661657663,8.984450784824718,8.976352307338486,3.984450784824718,3.984450784824718,3.9763523073384857,3.9763523073384857,7.887269054989927,7.9034660099623935
44,2,9657d2f0-6797-4738-bd16-9413e216ea69,61523ad1ae3acee5b3f7287b,covid,-0.19290687937883538,-0.3284546280781733,-0.057359130679497605,Vaccination Rate_I.C.U. Capacity Ratio,-0.14088739241996803,uncertainty,-0.6557498820273058,-0.8556951995659243,-0.45580456448868745,0.4628430026484704,0.4628430026484704,0.3998906350772369,0.2710954973986757,-0.12879513767856116,0.12879513767856116,0.5148624896073377,0.5148624896073377,0.8989643098712818,8.984450784824718,8.976352307338486,3.984450784824718,3.984450784824718,3.9763523073384857,3.9763523073384857,7.887269054989927,7.9034660099623935
45,3,9657d2f0-6797-4738-bd16-9413e216ea69,61523ad1ae3acee5b3f7287b,covid,0.432843314254471,0.23368314002675827,0.6320034884821835,Vaccination Rate_Infection Rate,0.591449722526608,uncertainty,-0.09230270785006,-0.18274885645814903,-0.0018565592419709787,0.525146022104531,0.525146022104531,0.18089229721617806,0.3983203484554252,0.21742805123924713,0.21742805123924713,0.683752430376668,0.683752430376668,0.7680353279552318,8.984450784824718,8.976352307338486,3.984450784824718,3.984450784824718,3.9763523073384857,3.9763523073384857,7.887269054989927,7.9034660099623935
46,4,9657d2f0-6797-4738-bd16-9413e216ea69,61523ad1ae3acee5b3f7287b,covid,-0.536307903907995,-0.755694439659307,-0.3169213681566827,Vaccination Rate_Test Positivity Ratio,-0.5433646493245265,uncertainty,0.47301658282631953,0.267813792742877,0.6782193729097621,-1.0093244867343145,1.0093244867343145,0.4104055801668851,0.43877307150262435,0.028367491335739237,0.028367491335739237,-1.016381232150846,1.016381232150846,0.9930569896478724,8.984450784824718,8.976352307338486,3.984450784824718,3.984450784824718,3.9763523073384857,3.9763523073384857,7.887269054989927,7.9034660099623935
47,5,9657d2f0-6797-4738-bd16-9413e216ea69,61523ad1ae3acee5b3f7287b,covid,0.09942630988335455,-0.03360171017964686,0.23245432994635595,Vaccination Rate_Adverse Vaccination Events,0.1417841912829881,uncertainty,-0.04188250903351287,-0.10134603473314852,0.017581016666122773,0.14130881891686742,0.14130881891686742,0.11892705139927129,0.2660560401260028,0.14712898872673152,0.14712898872673152,0.18366670031650098,0.18366670031650098,0.769376368570672,8.984450784824718,8.976352307338486,3.984450784824718,3.984450784824718,3.9763523073384857,3.9763523073384857,7.887269054989927,7.9034660099623935
48,0,b3817e45-d8ae-47fb-b882-9d1a3ad7ae43,5de7f5d27c17f804d007da90,union,0.15784073536041965,-0.1900619500467245,0.5057434207675637,Union Membership Rate_Income Inequality,-0.016484731717088332,hop,0.1395795696587807,-0.2334526576071223,0.5126117969246837,0.018261165701638937,0.018261165701638937,0.746064454531806,0.6958053708142882,-0.05025908371751786,0.05025908371751786,-0.15606430137586905,0.15606430137586905,0.11701052412786127,8.177015275026234,8.973078381119736,3.1770152750262337,3.1770152750262337,3.973078381119736,3.973078381119736,5.0131710139175345,6.9743810298387965
49,1,b3817e45-d8ae-47fb-b882-9d1a3ad7ae43,5de7f5d27c17f804d007da90,union,0.2899906747279719,-0.08910466026065067,0.6690860097165945,Union Membership Rate_Unemployment Rate,0.12582149383798696,hop,0.5001709506835166,-0.16036354562008248,1.0,-0.21018027595554467,0.21018027595554467,1.1603635456200825,0.7581906699772452,-0.4021728756428373,0.4021728756428373,-0.3743494568455296,0.3743494568455296,0.5614547373105253,8.177015275026234,8.973078381119736,3.1770152750262337,3.1770152750262337,3.973078381119736,3.973078381119736,5.0131710139175345,6.9743810298387965
50,2,b3817e45-d8ae-47fb-b882-9d1a3ad7ae43,5de7f5d27c17f804d007da90,union,-0.16734639918477617,-0.4221667660028268,0.08747396763327453,Union Membership Rate_Proportion Uninsured,-0.5150618593314918,hop,-0.14632607301107803,-0.39525659654945416,0.1026044505272985,-0.021020326173698145,0.021020326173698145,0.49786104707675266,0.5096407336361013,0.011779686559348634,0.011779686559348634,-0.3687357863204138,0.3687357863204138,0.05700647171639718,8.177015275026234,8.973078381119736,3.1770152750262337,3.1770152750262337,3.973078381119736,3.973078381119736,5.0131710139175345,6.9743810298387965
51,3,b3817e45-d8ae-47fb-b882-9d1a3ad7ae43,5de7f5d27c17f804d007da90,union,-0.2290229113849218,-0.4350330241393503,-0.02301279863049338,Union Membership Rate_State GDP Growth,-0.11335384096950464,hop,-0.05486981943785102,-0.18686145916948171,0.07712182029377956,-0.1741530919470708,0.1741530919470708,0.2639832794632613,0.4120202255088569,0.14803694604559564,0.14803694604559564,-0.05848402153165362,0.05848402153165362,2.977789272798434,8.177015275026234,8.973078381119736,3.1770152750262337,3.1770152750262337,3.973078381119736,3.973078381119736,5.0131710139175345,6.9743810298387965
52,4,b3817e45-d8ae-47fb-b882-9d1a3ad7ae43,5de7f5d27c17f804d007da90,union,0.30122066021270233,-0.14359116829095608,0.7460324887163607,Union Membership Rate_Median Income,0.46095331947312945,hop,0.25518666495035225,-0.08656394361811343,0.5969372735188181,0.04603399526235008,0.04603399526235008,0.6835012171369315,0.8896236570073168,0.20612243987038537,0.20612243987038537,0.2057666545227772,0.2057666545227772,0.22371941347403487,8.177015275026234,8.973078381119736,3.1770152750262337,3.1770152750262337,3.973078381119736,3.973078381119736,5.0131710139175345,6.9743810298387965
